title,type,release_year,age,is_recent,duration_num,is_tv,is_us,year_added,country_primary,genre_primary,rating,listed_in,cast,has_known_actor,imdb_rating,imdb_votes,trending
Iceman,Movie,2014,12,0,104.0,0,0,2018,China,action & adventure,R,"action & adventure, international movies, sci-fi & fantasy","Donnie Yen, Wang Baoqiang, Shengyi Huang, Yu Kang, Simon Yam, Lam Suet, Singh Hartihan Bitto, Mark Wu",1,4.8,3971.0,0
Idiotest,TV Show,2014,12,0,1.0,1,1,2018,United States,reality tv,TV-PG,"reality tv, tv comedies",Ben Gleib,0,5.9,430.0,0
Iliza Shlesinger: War Paint,Movie,2013,13,0,75.0,0,1,2013,United States,stand-up comedy,NR,stand-up comedy,Iliza Shlesinger,1,6.6,2186.0,0
Indiana Jones and the Temple of Doom,Movie,1984,42,0,119.0,0,1,2019,United States,action & adventure,PG,"action & adventure, children & family movies, classic movies","Harrison Ford, Kate Capshaw, Amrish Puri, Roshan Seth, Philip Stone, Roy Chiao, Jonathan Ke Quan, David Yip, Ric Young, Chua Kah Joo",1,7.5,564776.0,1
Inkheart,Movie,2008,18,0,106.0,0,0,2019,Germany,action & adventure,PG,"action & adventure, children & family movies, sci-fi & fantasy","Brendan Fraser, Paul Bettany, Helen Mirren, Jim Broadbent, Andy Serkis, Sienna Guillory, Eliza Bennett, Rafi Gavron, Lesley Sharp, Jamie Foreman",1,6.1,84959.0,1
Internet Famous,Movie,2016,10,1,87.0,0,1,2016,United States,comedies,TV-14,comedies,"Shane Dawson, Steve Greene, Amanda Cerny, Christian Delgrosso, Wendy McColm, Richard Ryan, Roger Bart, John Michael Higgins, Missi Pyle, Jimmy Tatro, Tay Zonday, Adam Busch",1,3.5,1250.0,0
Iverson,Movie,2014,12,0,88.0,0,1,2016,United States,documentaries,NR,"documentaries, sports movies",Allen Iverson,0,7.1,4181.0,0
Jack of all Trades,Movie,2018,8,1,86.0,0,0,2019,Canada,documentaries,TV-MA,"documentaries, sports movies",,0,5.8,1190.0,0
Jackpot,Movie,2015,11,1,92.0,0,0,2018,Vietnam,comedies,TV-14,"comedies, dramas, international movies","Chi Tai, Lan Ngoc, Dustin Nguyen, Thu Trang",0,6.7,118.0,0
Jeremy Scott: The People's Designer,Movie,2015,11,1,109.0,0,1,2016,United States,documentaries,PG-13,documentaries,Jeremy Scott,0,6.5,417.0,0
Jersey Boys,Movie,2014,12,0,134.0,0,1,2019,United States,dramas,R,"dramas, music & musicals","John Lloyd Young, Erich Bergen, Michael Lomenda, Vincent Piazza, Christopher Walken, Mike Doyle, Renée Marino, Erica Piccininni, Joey Russo, Donnie Kehr, Katherine Narducci, Steve Schirripa",1,6.8,38345.0,1
Junebug,Movie,2005,21,0,107.0,0,1,2019,United States,comedies,R,"comedies, dramas, independent movies","Amy Adams, Embeth Davidtz, Ben McKenzie, Alessandro Nivola, Frank Hoyt Taylor, Celia Weston, Scott Wilson, Jill Wagner, Victoria Jackson, Chuck Russell, Jerry Minor, Matt Besser",1,6.9,23593.0,1
K-19: The Widowmaker,Movie,2002,24,0,138.0,0,0,2019,United Kingdom,action & adventure,PG-13,"action & adventure, dramas","Harrison Ford, Liam Neeson, Peter Sarsgaard, Sam Spruell, Joss Ackland, Peter Stebbings, Christian Camargo, Sam Redford, John Shrapnel, Donald Sumpter",1,6.7,71704.0,1
Kanika,Movie,2017,9,1,110.0,0,0,2018,India,horror movies,TV-14,"horror movies, international movies, thrillers","Sharad Ponkshe, Smita Shewale",0,4.5,119.0,0
Kate & Leopold,Movie,2001,25,0,118.0,0,1,2020,United States,comedies,PG-13,"comedies, romantic movies","Meg Ryan, Hugh Jackman, Liev Schreiber, Breckin Meyer, Natasha Lyonne, Bradley Whitford, Paxton Whitehead, Spalding Gray, Josh Stamberg, Matthew Sussman",1,6.4,92720.0,1
Kay Dyache Bola,Movie,2005,21,0,133.0,0,0,2018,India,comedies,TV-14,"comedies, dramas, international movies","Makarand Anaspure, Akshay Pendse, Umesh Kamat, Sharvari Jamenis, Sachin Khedekar, Arun Nalawade, Mohan Agashe, Nirmiti Sawant, Sanjay Mone, Amita Khopkar, Pushkar Shrotri, Ganesh Yadav",1,7.3,257.0,0
Khaani,TV Show,2017,9,1,1.0,1,0,2019,Pakistan,crime tv shows,TV-14,"crime tv shows, international tv shows, romantic tv shows","Feroze Khan, Sana Javed, Mehmood Aslam, Saman Ansari, Qavi Khan, Salma Hasan, Rashid Farooqi, Muhammad Mubarik Ali",1,7.7,1321.0,0
Khotey Sikkey,TV Show,2011,15,0,1.0,1,0,2018,India,crime tv shows,TV-14,"crime tv shows, international tv shows, tv dramas","Vikas Kumar, Hassan Zaidi, Sukhmani Sadana, Puru Chibber, Dilkhush, Mark Farokh Parakh",1,7.2,126.0,0
Kickboxer: Vengeance,Movie,2016,10,1,90.0,0,1,2016,United States,action & adventure,TV-MA,action & adventure,"Alain Moussi, Jean-Claude Van Damme, Dave Bautista, Gina Carano, Georges St-Pierre, Sara Malakul Lane, Matthew Ziff, T.J. Storm, Fabricio Werdum, Cain Velasquez",1,4.9,12559.0,1
Kid Kulafu,Movie,2015,11,1,108.0,0,0,2019,Philippines,dramas,TV-14,"dramas, international movies, sports movies","Robert Villar, Alessandra de Rossi, Cesar Montano, Alex Medina, Jake Macapagal, Khalil Ramos, Jomari Angeles, Kokoy DeSantos",1,6.9,654.0,0
Kill Hitler! The Luck of the Devil,Movie,2015,11,1,53.0,0,0,2019,France,documentaries,TV-14,"documentaries, international movies",Jean-Baptiste Marcenac,0,6.5,418.0,0
Kill Ratio,Movie,2016,10,1,87.0,0,1,2017,United States,action & adventure,TV-MA,action & adventure,"Tom Hopper, Amy Huberman, Lacy Moore, Brian McGuinness, Luke Pierucci, Nick Dunning",1,4.0,986.0,0
Kilo Two Bravo,Movie,2014,12,0,109.0,0,0,2019,United Kingdom,dramas,R,"dramas, independent movies, thrillers","David Elliot, Mark Stanley, Scott Kyle, Benjamin O'Mahony, Bryan Parry, Liam Ainsworth, Andy Gibbins, John Doughty, Paul Luebke, Thomas Davison, Grant Kilburn, Robert Mitchell, Jon-Paul Bell, Malachi Kirby, Ali Cook",0,7.1,14766.0,1
Kings,Movie,2017,9,1,87.0,0,0,2018,France,dramas,R,dramas,"Halle Berry, Daniel Craig, Lamar Johnson, Kaalan Walker, Rachel Hilson, Issac Ryan Brown, Callan Farris, Serenity Reign Brown, Reece Cody, Aiden Akpan",1,5.1,3955.0,0
Know Your Enemy - Japan,Movie,1945,81,0,63.0,0,1,2017,United States,classic movies,TV-14,"classic movies, documentaries","Walter Huston, Dana Andrews",0,6.0,850.0,0
Koshish,Movie,1972,54,0,115.0,0,0,2019,India,international movies,TV-14,"international movies, romantic movies","Sanjeev Kumar, Jaya Bhaduri, Asrani, Seema, Om Shivpuri, Dina Pathak",1,8.4,1790.0,0
Krystal,Movie,2017,9,1,93.0,0,1,2019,United States,comedies,R,"comedies, dramas","Rosario Dawson, Nick Robinson, Jacob Latimore, Grant Gustin, William H. Macy, Kathy Bates, Felicity Huffman, William Fichtner, T.I., Rick Fox, Amy Parrish",1,5.5,1769.0,0
Kuldip Patwal: I Didn't Do It!,Movie,2017,9,1,126.0,0,0,2019,India,dramas,TV-MA,"dramas, independent movies, international movies","Deepak Dobriyal, Gulshan Devaiah, Raima Sen, Parvin Dabas, Anurag Arora, Jameel Khan, Priyanka Setia",1,6.4,691.0,0
Kung Fu Yoga,Movie,2017,9,1,107.0,0,0,2017,China,action & adventure,TV-PG,"action & adventure, comedies, international movies","Jackie Chan, Disha Patani, Amyra Dastur, Sonu Sood, Aarif Rahman, Miya Muqi, Zhang Yixing, Eric Tsang",1,5.2,12237.0,1
Kya Kehna,Movie,2000,26,0,149.0,0,0,2018,India,dramas,TV-PG,"dramas, international movies, romantic movies","Preity Zinta, Saif Ali Khan, Anupam Kher, Farida Jalal, Chandrachur Singh",1,5.8,2341.0,0
Kyun! Ho Gaya Na,Movie,2004,22,0,165.0,0,0,2018,India,international movies,TV-PG,"international movies, romantic movies","Aishwarya Rai Bachchan, Vivek Oberoi, Amitabh Bachchan, Om Puri, Rati Agnihotri, Sunil Shetty, Tinnu Anand, Rahul Singh",1,4.3,1939.0,0
LA 92,Movie,2017,9,1,114.0,0,1,2018,United States,documentaries,R,documentaries,,0,8.2,7298.0,0
La Piloto,TV Show,2017,9,1,1.0,1,0,2018,Mexico,crime tv shows,TV-MA,"crime tv shows, international tv shows, spanish-language tv shows","Livia Brito, Juan Eduardo Colucho, Arap Bethke, María Fernanda Yépes, Alejandro Nones, María De La Fuente, Verónica Montes, Natasha Domínguez, María Fernanda García, Mauricio Aspe, Stephanie Salas, Tommy Vasquez, Macarena Achaga",0,5.7,370.0,0
Laal Rang,Movie,2016,10,1,143.0,0,0,2018,India,dramas,TV-14,"dramas, international movies, thrillers","Randeep Hooda, Piaa Bajpai, Jaihind Kumar, Akshay Oberoi, Rajneesh Duggal, Ashutosh Kaushik, Meenakshi Dixit, Shreya Narayan, Rajendra Sethi",1,7.8,5028.0,0
Leap Year,Movie,2010,16,0,100.0,0,1,2019,United States,comedies,PG,"comedies, romantic movies","Amy Adams, Matthew Goode, Adam Scott, John Lithgow, Noel O'Donovan, Tony Rohr, Pat Laffan, Alan Devlin, Ian McElhinney, Dominique McElligott",1,6.4,114391.0,1
LeapFrog: Phonics Farm,Movie,2011,15,0,35.0,0,1,2020,United States,movies,TV-Y,movies,"Jeannie Elias, Kat Feller, Sandy Fox, Cindy Robinson, Richard Rosenblatt",1,5.9,28.0,0
Legion,Movie,2010,16,0,100.0,0,1,2019,United States,action & adventure,R,"action & adventure, horror movies, sci-fi & fantasy","Paul Bettany, Lucas Black, Tyrese Gibson, Adrianne Palicki, Charles S. Dutton, Jon Tenney, Kevin Durand, Willa Holland, Kate Walsh, Dennis Quaid, Jeanette Miller, Cameron Harlow, Doug Jones, Josh Stamberg, Yancey Arias",1,5.3,115475.0,1
Like Arrows,Movie,2018,8,1,99.0,0,1,2019,United States,dramas,TV-PG,"dramas, faith & spirituality","Micah Lynn Hanson, Alan Powell, Elizabeth Becka, Garry Nation, Joseph Callender, Anisa Nyell Johnson, Aowyn Grace Peoples, John Jackson Hunter, Alex Kendrick",0,6.4,633.0,0
Lila & Eve,Movie,2015,11,1,94.0,0,1,2016,United States,dramas,R,"dramas, thrillers","Viola Davis, Jennifer Lopez, Andre Royo, Shea Whigham, Aml Ameen, Chris Chalk, Will Brittain, Michole Briana White, Julius Tennon, Gino Vento, Yolonda Ross",1,5.9,9388.0,0
Little Sister,Movie,2016,10,1,91.0,0,1,2017,United States,comedies,NR,"comedies, dramas, independent movies","Addison Timlin, Ally Sheedy, Keith Poulson, Peter Hedges, Barbara Crampton, Kristin Slaysman, Molly Plunk",1,6.3,3903.0,0
Lo que la vida me robó,TV Show,2013,13,0,1.0,1,0,2017,Mexico,crime tv shows,TV-14,"crime tv shows, international tv shows, romantic tv shows","Angelique Boyer, Sebastián Rulli, Luis Roberto Guzmán, Osvaldo Benavides, Daniela Castro, Ana Bertha Espín, Gabriela Rivero, Alejandro Ávila, Alejandra García, Carlos de la Mota, Sergio Sendel, Ferdinando Valencia, Grettell Valdez, Verónica Jaspeado, Margarita Magaña, Alexis Ayala, Alejandra Procuna, Juan Carlos Barreto",1,8.0,1133.0,0
Logan's Run,Movie,1976,50,0,118.0,0,1,2019,United States,action & adventure,PG,"action & adventure, classic movies, cult movies","Michael York, Richard Jordan, Farrah Fawcett, Jenny Agutter, Peter Ustinov, Roscoe Lee Browne, Randolph Roberts, Gary Morgan, Greg Lewis",1,6.8,64463.0,1
Look Who's Back,Movie,2015,11,1,116.0,0,0,2016,Germany,comedies,NR,"comedies, international movies","Oliver Masucci, Fabian Busch, Christoph Maria Herbst, Katja Riemann, Franziska Wulf, Lars Rudolph, Michael Kessler, Thomas Thieme",1,7.0,53530.0,1
Lorai: Play to Live,Movie,2015,11,1,155.0,0,0,2017,India,dramas,TV-14,"dramas, international movies, sports movies","Prasenjit Chatterjee, Payel Sarkar, Indrasish Roy, Kanchan Mullick, Kharaj Mukherjee, Gargi Roychowdhury, Deepankar De, Biswajit Chakraborty, Bharat Kaul, Rajat Ganguly",1,7.0,161.0,0
Love Rain,TV Show,2012,14,0,1.0,1,0,2018,South Korea,international tv shows,TV-PG,"international tv shows, korean tv shows, romantic tv shows","Keun-suk Jang, Yoon-ah Im, Shi-hoo Kim, Eun-seo Son, In-guk Seo, Bo-ra Hwang, Jin-young Jung, Mi-sook Lee",0,7.6,1707.0,0
Love Shot,Movie,2018,8,1,77.0,0,1,2019,United States,dramas,TV-MA,"dramas, thrillers","Dakota Loesch, Amy Tsang, John Kapelos, Cruz Kim, Victor J. Ho, Clint Jung, Daniel Phai, Cindy Chu, Brian Kurtis, Pete Herron",0,5.2,629.0,0
Love Station,Movie,2011,15,0,97.0,0,0,2019,Egypt,comedies,TV-14,"comedies, international movies, romantic movies","Menna Shalaby, Sherif Salama, Yousra El Lozy, Mona Hala, Edward Fouad, Lotfy Labib, Ashraf Hamdy",1,5.4,344.0,0
"Love, Rosie",Movie,2014,12,0,103.0,0,0,2019,Germany,comedies,R,"comedies, international movies, romantic movies","Lily Collins, Sam Claflin, Christian Cooke, Jamie Beamish, Suki Waterhouse, Tamsin Egerton, Jaime Winstone, Lorcan Cranitch",1,7.1,166364.0,1
LoveTrue,Movie,2016,10,1,82.0,0,1,2017,United States,documentaries,TV-MA,documentaries,,0,6.6,319.0,0
Madaari,Movie,2016,10,1,134.0,0,0,2017,India,dramas,TV-14,"dramas, independent movies, international movies","Irrfan Khan, Jimmy Shergill, Vishesh Bansal, Tushar Dalvi, Nitish Pandey",1,7.6,15363.0,1
Magic Snowflake,Movie,2013,13,0,73.0,0,0,2015,France,children & family movies,TV-Y,children & family movies,"Nathan Simony, Benoît Allemane, Vincent Grass, Jean-Claude Donda, Alexis Tomassian, Pascal Sellem, Evelyne Grandjean, Alice Révérend, Kylian Trouillard, Céline Melloul",1,6.2,326.0,0
Mahabharat,Movie,2013,13,0,119.0,0,0,2018,India,action & adventure,TV-14,"action & adventure, dramas, international movies","Amitabh Bachchan, Ajay Devgn, Vidya Balan, Shatrughan Sinha, Sunny Deol, Anil Kapoor, Manoj Bajpayee, Jackie Shroff, Anupam Kher, Deepti Naval",1,5.3,651.0,0
Man Up,Movie,2015,11,1,88.0,0,0,2018,United Kingdom,comedies,R,"comedies, international movies, romantic movies","Lake Bell, Simon Pegg, Ophelia Lovibond, Olivia Williams, Rory Kinnear, Henry Lloyd-Hughes, Ken Stott, Sharon Horgan, Harriet Walter, Stephen Campbell Moore, Dean-Charles Chapman, Phoebe Waller-Bridge",1,6.8,59293.0,1
Mantra,Movie,2017,9,1,89.0,0,0,2017,India,dramas,TV-14,"dramas, independent movies, international movies","Rajat Kapoor, Lushin Dubey, Kalki Koechlin, Shiv Pandit, Adil Hussain, Rohan Joshi, Yuri Suri, Maya Krishna Rao",1,5.3,220.0,0
Mars,TV Show,2018,8,1,2.0,1,1,2019,United States,docuseries,TV-PG,"docuseries, science & nature tv, tv dramas","Jihae, Alberto Ammann, Clémentine Poidatz, Anamaria Marinca, Sammi Rotibi, Nicholas Wittman, Cosima Shaw",1,8.1,1242.0,0
Martyrs of Marriage,Movie,2016,10,1,83.0,0,0,2018,India,documentaries,TV-14,"documentaries, international movies",,0,8.4,247.0,0
Mary and the Witch's Flower,Movie,2017,9,1,103.0,0,0,2018,Japan,anime features,PG,"anime features, children & family movies","Ruby Barnhill, Kate Winslet, Jim Broadbent, Ewen Bremner, Lynda Baron, Louis Ashbourne Serkis, Morwenna Banks, Teresa Gallagher, Rasmus Hardiker",1,6.8,18447.0,1
Masoom,Movie,1983,43,0,138.0,0,0,2019,India,dramas,TV-14,"dramas, independent movies, international movies","Shabana Azmi, Naseeruddin Shah, Saeed Jaffrey, Jugal Hansraj, Urmila Matondkar, Aradhana Srivastav, Tanuja, Supriya Pathak",1,8.4,4325.0,0
Mater,Movie,2017,9,1,80.0,0,0,2018,Argentina,dramas,TV-MA,"dramas, independent movies, international movies","Lautaro Perotti, Tamara Kiper, Inda Lavalle, Miriam Odorico, Araceli Dvoskin, Gonzalo Ruiz, Patricio Aranguren, Marina Bellati, Luciana Fuks, Martin Slipak",0,4.7,265.0,0
MegaTruckers,TV Show,2012,14,0,1.0,1,0,2019,Australia,reality tv,TV-PG,reality tv,,0,7.3,51.0,0
Melle,Movie,2017,9,1,110.0,0,0,2018,India,dramas,TV-PG,"dramas, international movies, romantic movies","Amith Chakalakkal, Thanuja Karthik, Joy Mathew, Joju George, Krishna Prabha, Ambika Mohan, P. Balachandran, Illikkett Namboothiri",1,6.1,76.0,0
Mexico Diseña,TV Show,2016,10,1,1.0,1,1,2017,United States,international tv shows,TV-PG,"international tv shows, reality tv, spanish-language tv shows",,0,5.6,5.0,0
MI-5,Movie,2015,11,1,105.0,0,0,2019,United Kingdom,action & adventure,R,"action & adventure, dramas, international movies","Peter Firth, Kit Harington, Jennifer Ehle, Elyes Gabel, Eleanor Matsuura, Tim McInnerny, Lara Pulver, David Harewood, Tuppence Middleton",1,6.2,24684.0,1
Mirror Mirror,Movie,2012,14,0,106.0,0,1,2020,United States,children & family movies,PG,"children & family movies, comedies","Julia Roberts, Lily Collins, Armie Hammer, Nathan Lane, Mare Winningham, Michael Lerner, Sean Bean, Robert Emms, Danny Woodburn, Martin Klebba, Sebastian Saraceno, Jordan Prentice, Mark Povinelli, Joe Gnoffo, Ronald Lee Clark",1,5.6,94054.0,1
Miss Representation,Movie,2011,15,0,90.0,0,1,2017,United States,documentaries,NR,documentaries,,0,7.5,3886.0,0
Mission of Honor,Movie,2018,8,1,107.0,0,0,2019,United Kingdom,action & adventure,TV-MA,"action & adventure, dramas","Iwan Rheon, Milo Gibson, Stefanie Martini, Marcin Dorociński, Krystof Hádek, Christopher Jaciow",1,5.9,5607.0,0
Mohawk,Movie,2017,9,1,92.0,0,1,2018,United States,action & adventure,TV-MA,"action & adventure, horror movies, independent movies","Kaniehtiio Horn, Eamon Farren, Justin Rain, Ezra Buzzington, Noah Segan, Ian Colletti, Robert Longstreet, Jon Huber, Jack Gwaltney, Sheri Foster, David La Haye",1,4.7,1740.0,0
Monster High: Escape from Skull Shores,Movie,2012,14,0,46.0,0,1,2018,United States,children & family movies,TV-Y7,children & family movies,"Kate Higgins, Debi Derryberry, Salli Saffioti, Evan Smith, Laura Bailey, Audu Paden, Erin Fitzgerald, Cindy Robinson, Ogie Banks, Cam Clarke",1,6.7,1049.0,0
Monster High: New Ghoul at School,Movie,2010,16,0,23.0,0,1,2017,United States,children & family movies,TV-Y7,children & family movies,"Kate Higgins, Salli Saffioti, Debi Derryberry, Laura Bailey, Yuri Lowenthal, Audu Paden, Troy Baker, Erin Fitzgerald",1,6.8,785.0,0
Monster Math Squad,TV Show,2012,14,0,2.0,1,0,2020,Canada,kids' tv,TV-Y,kids' tv,"Julie Sype, Cory Doran, Annick Obonsawin, Jenna Warren",1,6.3,46.0,0
Moon,Movie,2009,17,0,97.0,0,0,2020,United Kingdom,dramas,R,"dramas, independent movies, sci-fi & fantasy","Sam Rockwell, Kevin Spacey, Dominique McElligott, Rosie Shaw, Adrienne Shaw, Kaya Scodelario, Benedict Wong, Matt Berry, Malcolm Stewart, Robin Chalk",1,7.8,392806.0,1
Moonlight,Movie,2016,10,1,111.0,0,1,2019,United States,dramas,R,"dramas, independent movies, lgbtq movies","Trevante Rhodes, André Holland, Janelle Monáe, Ashton Sanders, Jharrel Jerome, Alex Hibbert, Jaden Piner, Naomie Harris, Mahershala Ali",1,7.4,349429.0,1
Morya,Movie,2011,15,0,121.0,0,0,2018,India,dramas,TV-14,"dramas, international movies","Santosh Juvekar, Chinmay Mandlekar, Pari Telang, S. Joshi, Dilip Prabhavalkar, Ganesh Yadav, Pushkar Shrotri",1,6.9,135.0,0
Motu Patlu: King of Kings,Movie,2016,10,1,109.0,0,0,2017,India,children & family movies,TV-Y7-FV,"children & family movies, comedies","Saurav Chakrabarty, Vinay Pathak",1,6.6,190.0,0
Mountain,Movie,2017,9,1,74.0,0,0,2018,Australia,action & adventure,PG,"action & adventure, documentaries, international movies",,0,7.2,4325.0,0
Mune: Guardian of the Moon,Movie,2014,12,0,85.0,0,0,2018,France,children & family movies,PG,children & family movies,"Joshua J. Ballard, Nicole Provost, Trevor Devall, Michael Dobson, Jonathan Love, Davey Grant",1,7.1,8260.0,0
My Brother ... Nikhil,Movie,2005,21,0,116.0,0,0,2018,India,dramas,TV-PG,"dramas, independent movies, international movies","Juhi Chawla, Sanjay Suri, Victor Banerjee, Lillete Dubey, Purab Kohli, Dipannita Sharma, Gautam Kapoor",1,7.3,1359.0,0
"My Schoolmate, the Barbarian",Movie,2001,25,0,90.0,0,0,2018,Hong Kong,action & adventure,TV-14,"action & adventure, comedies, international movies","Nicholas Tse, Stephen Fung, Joey Yung, Samuel Pang, Serena Po, Ken Chung, Hyper BB, Ka Ho Yu, Frankie Chi-Hung Ng, Lai Hing Chan",1,5.8,419.0,0
My Week with Marilyn,Movie,2011,15,0,99.0,0,0,2019,United Kingdom,dramas,R,"dramas, romantic movies","Michelle Williams, Kenneth Branagh, Eddie Redmayne, Dominic Cooper, Philip Jackson, Derek Jacobi, Toby Jones, Michael Kitchen, Julia Ormond, Simon Russell Beale, Dougray Scott, Zoë Wanamaker, Emma Watson, Judi Dench",1,6.9,90863.0,1
Nails,Movie,2017,9,1,85.0,0,0,2018,Ireland,horror movies,TV-MA,horror movies,"Leah McNamara, Shauna Macdonald, Steve Wall, Ross Noble, Charlotte Bradley, Richard Foster-King, Dennis Bartok, Robert O'Mahoney, Muireann D'Arcy",0,4.7,2912.0,0
Namour,Movie,2016,10,1,80.0,0,1,2017,United States,dramas,NR,"dramas, independent movies","Karim Saleh, Waleed Zuaiter, Nicole Haddad, Mona Hala, Wedad Abdel Aziz Abdou, Lavrenti Lopes, Jessica Lu, Amin El Gamal, Melina Lizette, Tom Lenk, Terry Walters",1,6.7,53.0,0
National Parks Adventure,Movie,2016,10,1,42.0,0,1,2018,United States,documentaries,TV-G,documentaries,Robert Redford,1,6.9,1031.0,0
Never Heard,Movie,2018,8,1,89.0,0,1,2019,United States,dramas,TV-PG,"dramas, faith & spirituality","Romeo Miller, David Banner, Robin Givens, Karrueche Tran, Dijon Talton, Dorien Wilson, Karen Abercrombie, Kandi Burruss, Brian White, Jackie Long",1,5.6,557.0,0
Next,Movie,2007,19,0,96.0,0,1,2019,United States,action & adventure,PG-13,"action & adventure, sci-fi & fantasy","Nicolas Cage, Julianne Moore, Jessica Biel, Thomas Kretschmann, Tory Kittles, José Zúñiga, Jim Beaver, Jason Butler Harner, Michael Trucco, Enzo Cilenti",1,6.2,174155.0,1
No Reservations,Movie,2007,19,0,104.0,0,1,2019,United States,comedies,PG,"comedies, romantic movies","Catherine Zeta-Jones, Aaron Eckhart, Abigail Breslin, Patricia Clarkson, Jenny Wade, Bob Balaban, Brían F. O'Byrne, Lily Rabe",1,6.3,82288.0,1
November Criminals,Movie,2017,9,1,86.0,0,1,2020,United States,dramas,PG-13,"dramas, thrillers","Ansel Elgort, Chloë Grace Moretz, David Strathairn, Catherine Keener, Terry Kinney, Cory Hardrict, Philip Ettinger, Danny Flaherty, Victor Williams, Tessa Albertson",1,5.3,11514.0,1
